"","Code","MLG","Site_1_abrev","truffle_year","Sampling_year","Sampling_date","clusterssign(q>0.5)"
"2289","WSL181","MLG346","WSL",2019,2019,2019-09-11,"1"
"2290","WSL182","MLG346","WSL",2019,2019,2019-09-11,"1"
"2291","WSL183","MLG346","WSL",2019,2019,2019-09-11,"1"
"2292","WSL184","MLG346","WSL",2019,2019,2019-09-11,"1"
"2293","WSL185","MLG346","WSL",2019,2019,2019-09-11,"1"
"2294","WSL186","MLG346","WSL",2019,2019,2019-09-11,"1"
"2295","WSL187","MLG346","WSL",2019,2019,2019-09-11,"1"
"2296","WSL188","MLG346","WSL",2019,2019,2019-09-11,"1"
"2297","WSL189","MLG346","WSL",2019,2019,2019-09-11,"1"
"2298","WSL190","MLG346","WSL",2019,2019,2019-09-11,"1"
"2299","WSL191","MLG346","WSL",2019,2019,2019-09-11,"1"
"2300","WSL192","MLG346","WSL",2019,2019,2019-09-11,"1"
"2301","WSL193","MLG346","WSL",2019,2019,2019-09-11,"1"
"2302","BOHBU526","MLG234","BOB",2019,2019,2019-09-27,"2"
"2303","BOHBU527","MLG63","BOB",2019,2019,2019-09-27,"2"
"2304","BOHBU528","MLG77","BOB",2019,2019,2019-09-27,"2"
"2305","BOHBU529","MLG444","BOB",2019,2019,2019-09-27,"2"
"2306","BOHBU530","MLG235","BOB",2019,2019,2019-09-27,"2"
"2307","BOHBU531","MLG234","BOB",2019,2019,2019-09-27,"2"
"2308","BOHBU532","MLG234","BOB",2019,2019,2019-09-27,"2"
"2309","BOHBU533","MLG77","BOB",2019,2019,2019-09-27,"2"
"2310","BOHBU534","MLG161","BOB",2019,2019,2019-09-27,"2"
"2311","BOHBU535","MLG76","BOB",2019,2019,2019-09-27,"2"
"2312","BOHBU536","MLG67","BOB",2019,2019,2019-09-27,"2"
"2313","BOHBU537","MLG105","BOB",2019,2019,2019-09-27,"2"
"2314","BOHBU538","MLG261","BOB",2019,2019,2019-09-27,"2"
"2315","BOHBU539","MLG421","BOB",2019,2019,2019-09-27,"2"
"2316","BOHBU540","MLG234","BOB",2019,2019,2019-09-27,"2"
"2317","BOHBU541","MLG65","BOB",2019,2019,2019-09-27,"2"
"2318","BOHBU542","MLG76","BOB",2019,2019,2019-09-27,"2"
"2319","BOHBU543","MLG367","BOB",2019,2019,2019-09-27,"2"
"2320","BOHBU544","MLG234","BOB",2019,2019,2019-09-27,"2"
"2321","BOHBU545","MLG89","BOB",2019,2019,2019-09-27,"2"
"2322","BOHBU546","MLG77","BOB",2019,2019,2019-09-27,"2"
"2323","BOHBU547","MLG77","BOB",2019,2019,2019-09-27,"2"
"2324","BOHBU548","MLG77","BOB",2019,2019,2019-09-27,"2"
"2325","BOHBU549","MLG77","BOB",2019,2019,2019-09-27,"2"
"2326","BOHBU550","MLG79","BOB",2019,2019,2019-09-27,"2"
"2327","BOHBU551","MLG234","BOB",2019,2019,2019-09-27,"2"
"2328","BOHBU552","MLG105","BOB",2019,2019,2019-09-27,"2"
"2329","BOHBU553","MLG236","BOB",2019,2019,2019-09-27,"2"
"2330","BUR202","MLG7","BUR",2019,2019,2019-09-27,"3"
"2331","UEBERL207","MLG439","UEB",2019,2019,2019-09-27,"5"
"2332","UEBERL208","MLG445","UEB",2019,2019,2019-09-27,"5"
"2333","UEBERL209","MLG441","UEB",2019,2019,2019-09-27,"5"
"2334","WSL194","MLG346","WSL",2019,2019,2019-09-29,"1"
"2335","WSL195","MLG346","WSL",2019,2019,2019-09-29,"1"
"2336","WSL196","MLG346","WSL",2019,2019,2019-09-29,"1"
"2337","WSL197","MLG346","WSL",2019,2019,2019-09-29,"1"
"2338","WSL198","MLG346","WSL",2019,2019,2019-09-29,"1"
"2339","WSL199","MLG346","WSL",2019,2019,2019-09-29,"1"
"2340","WSL200","MLG346","WSL",2019,2019,2019-09-29,"1"
"2341","WSL201","MLG346","WSL",2019,2019,2019-09-29,"1"
"2342","WSL202","MLG346","WSL",2019,2019,2019-09-29,"1"
"2343","KON197","MLG176","KON",2019,2019,2019-10-14,"4"
"2344","KON198","MLG176","KON",2019,2019,2019-10-14,"4"
"2345","KON199","MLG171","KON",2019,2019,2019-10-14,"4"
"2346","KON200","MLG186","KON",2019,2019,2019-10-14,"4"
"2347","KON201","MLG151","KON",2019,2019,2019-10-14,"4"
"2348","KON203","MLG151","KON",2019,2019,2019-10-14,"4"
"2349","BUR203","MLG7","BUR",2019,2019,2019-10-20,"3"
"2350","KON204","MLG176","KON",2019,2019,2019-10-20,"4"
"2351","KON205","MLG174","KON",2019,2019,2019-10-20,"4"
"2352","KON206","MLG178","KON",2019,2019,2019-10-20,"4"
"2353","KON207","MLG180","KON",2019,2019,2019-10-20,"4"
"2354","KON208","MLG176","KON",2019,2019,2019-10-20,"4"
"2355","KON209","MLG176","KON",2019,2019,2019-10-20,"4"
"2356","KON210","MLG178","KON",2019,2019,2019-10-20,"4"
"2357","KON211","MLG174","KON",2019,2019,2019-10-20,"4"
"2358","WSL203","MLG346","WSL",2019,2019,2019-10-23,"1"
"2359","WSL204","MLG346","WSL",2019,2019,2019-10-23,"1"
"2360","WSL205","MLG346","WSL",2019,2019,2019-10-23,"1"
"2361","WSL206","MLG346","WSL",2019,2019,2019-10-23,"1"
"2362","KON212","MLG174","KON",2019,2019,2019-11-10,"4"
"2363","KON213","MLG176","KON",2019,2019,2019-11-10,"4"
"2364","KON214","MLG176","KON",2019,2019,2019-11-10,"4"
"2365","KON217","MLG174","KON",2019,2019,2019-11-10,"4"
"2366","KON218","MLG178","KON",2019,2019,2019-11-10,"4"
"2367","KON219","MLG178","KON",2019,2019,2019-11-10,"4"
"2368","KON220","MLG176","KON",2019,2019,2019-11-10,"4"
"2369","KON221","MLG178","KON",2019,2019,2019-11-10,"4"
"2370","BUR216","MLG7","BUR",2019,2019,2019-12-01,"3"
"2371","GEN005","MLG22","GEN",2019,2020,2020-01-11,"4"
"2372","KON222","MLG176","KON",2019,2020,2020-01-12,"4"
"2373","WSL207","MLG346","WSL",2019,2020,2020-04-26,"1"
"2374","BUR222","MLG7","BUR",2020,2020,2020-05-17,"3"
"2375","WSL208","MLG346","WSL",2020,2020,2020-05-17,"1"
"2376","WSL209","MLG346","WSL",2020,2020,2020-05-17,"1"
"2377","WSL210","MLG346","WSL",2020,2020,2020-05-17,"1"
"2378","BUR223","MLG7","BUR",2020,2020,2020-06-06,"3"
"2379","WSL211","MLG346","WSL",2020,2020,2020-06-29,"1"
"2380","WSL212","MLG346","WSL",2020,2020,2020-06-29,"1"
"2381","WSL213","MLG346","WSL",2020,2020,2020-07-08,"1"
"2382","BUR224","MLG7","BUR",2020,2020,2020-07-18,"3"
"2383","BUR225","MLG7","BUR",2020,2020,2020-07-18,"3"
"2384","BUR226","MLG7","BUR",2020,2020,2020-07-18,"3"
"2385","KON223","MLG180","KON",2020,2020,2020-07-19,"4"
"2386","NEUCH41","MLG274","NEU",2020,2020,2020-07-19,"4"
"2387","BUR227","MLG7","BUR",2020,2020,2020-08-08,"3"
"2388","BUR228","MLG7","BUR",2020,2020,2020-08-08,"3"
"2389","BUR229","MLG7","BUR",2020,2020,2020-08-08,"3"
"2390","BUR230","MLG7","BUR",2020,2020,2020-08-08,"3"
"2391","BUR231","MLG7","BUR",2020,2020,2020-08-08,"3"
"2392","BUR232","MLG1","BUR",2020,2020,2020-08-08,"3"
"2393","BUR233","MLG7","BUR",2020,2020,2020-08-08,"3"
"2394","NEUCH42","MLG274","NEU",2020,2020,2020-08-09,"4"
"2395","WSL214","MLG346","WSL",2020,2020,2020-08-09,"1"
"2396","WSL215","MLG346","WSL",2020,2020,2020-08-09,"1"
"2397","WSL216","MLG346","WSL",2020,2020,2020-08-09,"1"
"2398","WSL217","MLG346","WSL",2020,2020,2020-08-09,"1"
"2399","WSL218","MLG346","WSL",2020,2020,2020-08-09,"1"
"2400","WSL219","MLG346","WSL",2020,2020,2020-08-09,"1"
"2401","WSL220","MLG346","WSL",2020,2020,2020-08-09,"1"
"2402","WSL221","MLG346","WSL",2020,2020,2020-08-09,"1"
"2403","KON224","MLG180","KON",2020,2020,2020-08-10,"4"
"2404","BUR234","MLG7","BUR",2020,2020,2020-08-30,"3"
"2405","BUR235","MLG7","BUR",2020,2020,2020-08-30,"3"
"2406","BUR236","MLG7","BUR",2020,2020,2020-08-30,"3"
"2407","BUR237","MLG1","BUR",2020,2020,2020-08-30,"3"
"2408","BUR238","MLG7","BUR",2020,2020,2020-08-30,"3"
"2409","BUR239","MLG7","BUR",2020,2020,2020-08-30,"3"
"2410","BUR240","MLG1","BUR",2020,2020,2020-08-30,"3"
"2411","BUR242","MLG7","BUR",2020,2020,2020-08-30,"3"
"2412","BUR243","MLG7","BUR",2020,2020,2020-08-30,"3"
"2413","BUR244","MLG7","BUR",2020,2020,2020-08-30,"3"
"2414","BUR245","MLG7","BUR",2020,2020,2020-08-30,"3"
"2415","BUR246","MLG7","BUR",2020,2020,2020-08-30,"3"
"2416","BUR247","MLG1","BUR",2020,2020,2020-08-30,"3"
"2417","BUR248","MLG1","BUR",2020,2020,2020-08-30,"3"
"2418","BUR249","MLG1","BUR",2020,2020,2020-08-30,"3"
"2419","GEN001","MLG415","GEN",2020,2020,2020-08-30,"mixed"
"2420","GEN002","MLG415","GEN",2020,2020,2020-08-30,"mixed"
"2421","NEUCH44","MLG274","NEU",2020,2020,2020-08-31,"4"
"2422","NEUCH45","MLG270","NEU",2020,2020,2020-08-31,"4"
"2423","KON225","MLG151","KON",2020,2020,2020-09-01,"4"
"2424","KON226","MLG151","KON",2020,2020,2020-09-01,"4"
"2425","KON227","MLG178","KON",2020,2020,2020-09-01,"4"
"2426","WSL222","MLG346","WSL",2020,2020,2020-09-01,"1"
"2427","WSL223","MLG346","WSL",2020,2020,2020-09-01,"1"
"2428","WSL224","MLG346","WSL",2020,2020,2020-09-01,"1"
"2429","WSL225","MLG346","WSL",2020,2020,2020-09-01,"1"
"2430","WSL226","MLG346","WSL",2020,2020,2020-09-01,"1"
"2431","WSL227","MLG346","WSL",2020,2020,2020-09-01,"1"
"2432","WSL228","MLG346","WSL",2020,2020,2020-09-01,"1"
"2433","WSL229","MLG346","WSL",2020,2020,2020-09-01,"1"
"2434","WSL230","MLG346","WSL",2020,2020,2020-09-01,"1"
"2435","WSL231","MLG346","WSL",2020,2020,2020-09-01,"1"
"2436","WSL232","MLG346","WSL",2020,2020,2020-09-01,"1"
"2437","WSL233","MLG346","WSL",2020,2020,2020-09-01,"1"
"2438","WSL234","MLG346","WSL",2020,2020,2020-09-01,"1"
"2439","WSL235","MLG346","WSL",2020,2020,2020-09-01,"1"
"2440","WSL236","MLG345","WSL",2020,2020,2020-09-01,"4"
"2441","NEUCH47","MLG275","NEU",2020,2020,2020-09-20,"4"
"2442","WSL237","MLG346","WSL",2020,2020,2020-10-01,"1"
"2443","WSL238","MLG346","WSL",2020,2020,2020-10-01,"1"
"2444","WSL239","MLG346","WSL",2020,2020,2020-10-01,"1"
"2445","WSL240","MLG346","WSL",2020,2020,2020-10-01,"1"
"2446","WSL241","MLG88","WSL",2020,2020,2020-10-01,"mixed"
"2447","WSL242","MLG346","WSL",2020,2020,2020-10-01,"1"
"2448","WSL243","MLG346","WSL",2020,2020,2020-10-01,"1"
"2449","WSL244","MLG346","WSL",2020,2020,2020-10-01,"1"
"2450","WSL245","MLG346","WSL",2020,2020,2020-10-01,"1"
"2451","WSL246","MLG346","WSL",2020,2020,2020-10-01,"1"
"2452","WSL247","MLG346","WSL",2020,2020,2020-10-01,"1"
"2453","WSL248","MLG346","WSL",2020,2020,2020-10-01,"1"
"2454","WSL249","MLG346","WSL",2020,2020,2020-10-01,"1"
"2455","WSL250","MLG346","WSL",2020,2020,2020-10-01,"1"
"2456","WSL251","MLG346","WSL",2020,2020,2020-10-01,"1"
"2457","WSL252","MLG346","WSL",2020,2020,2020-10-01,"1"
"2458","KON228","MLG57","KON",2020,2020,2020-10-10,"4"
"2459","KON229","MLG57","KON",2020,2020,2020-10-10,"4"
"2460","KON230","MLG151","KON",2020,2020,2020-10-10,"4"
"2461","KON231","MLG57","KON",2020,2020,2020-10-10,"4"
"2462","KON232","MLG178","KON",2020,2020,2020-10-10,"4"
"2463","KON233","MLG172","KON",2020,2020,2020-10-10,"4"
"2464","KON234","MLG178","KON",2020,2020,2020-10-10,"4"
"2465","BUR250","MLG7","BUR",2020,2020,2020-10-11,"3"
"2466","BUR251","MLG7","BUR",2020,2020,2020-10-11,"3"
"2467","BUR252","MLG7","BUR",2020,2020,2020-10-11,"3"
"2468","BUR253","MLG7","BUR",2020,2020,2020-10-11,"3"
"2469","BUR254","MLG1","BUR",2020,2020,2020-10-11,"3"
"2470","BUR255","MLG7","BUR",2020,2020,2020-10-11,"3"
"2471","BUR256","MLG7","BUR",2020,2020,2020-10-11,"3"
"2472","BUR257","MLG7","BUR",2020,2020,2020-10-11,"3"
"2473","BUR258","MLG7","BUR",2020,2020,2020-10-11,"3"
"2474","BUR259","MLG7","BUR",2020,2020,2020-10-11,"3"
"2475","BUR260","MLG1","BUR",2020,2020,2020-10-11,"3"
"2476","BUR261","MLG7","BUR",2020,2020,2020-10-11,"3"
"2477","BUR262","MLG7","BUR",2020,2020,2020-10-11,"3"
"2478","BUR263","MLG7","BUR",2020,2020,2020-10-11,"3"
"2479","WSL253","MLG346","WSL",2020,2020,2020-10-14,"1"
"2480","WSL254","MLG346","WSL",2020,2020,2020-10-14,"1"
"2481","WSL255","MLG346","WSL",2020,2020,2020-10-14,"1"
"2482","WSL256","MLG346","WSL",2020,2020,2020-10-14,"1"
"2483","WSL257","MLG346","WSL",2020,2020,2020-10-14,"1"
"2484","WSL258","MLG346","WSL",2020,2020,2020-10-14,"1"
"2485","WSL259","MLG346","WSL",2020,2020,2020-10-14,"1"
"2486","WSL260","MLG346","WSL",2020,2020,2020-10-14,"1"
"2487","WSL261","MLG346","WSL",2020,2020,2020-10-14,"1"
"2488","WSL262","MLG346","WSL",2020,2020,2020-10-14,"1"
"2489","WSL263","MLG346","WSL",2020,2020,2020-10-14,"1"
"2490","WSL264","MLG346","WSL",2020,2020,2020-10-14,"1"
"2491","WSL265","MLG346","WSL",2020,2020,2020-10-14,"1"
"2492","BUR264","MLG7","BUR",2020,2020,2020-11-01,"3"
"2493","BUR265","MLG7","BUR",2020,2020,2020-11-01,"3"
"2494","BUR266","MLG1","BUR",2020,2020,2020-11-01,"3"
"2495","BUR267","MLG7","BUR",2020,2020,2020-11-01,"3"
"2496","BUR268","MLG7","BUR",2020,2020,2020-11-01,"3"
"2497","BUR269","MLG1","BUR",2020,2020,2020-11-01,"3"
"2498","BUR270","MLG7","BUR",2020,2020,2020-11-01,"3"
"2499","BUR271","MLG7","BUR",2020,2020,2020-11-01,"3"
"2500","BUR272","MLG7","BUR",2020,2020,2020-11-01,"3"
"2501","BUR273","MLG1","BUR",2020,2020,2020-11-01,"3"
"2502","BUR274","MLG7","BUR",2020,2020,2020-11-01,"3"
"2503","BUR275","MLG7","BUR",2020,2020,2020-11-01,"3"
"2504","BUR276","MLG1","BUR",2020,2020,2020-11-01,"3"
"2505","BUR277","MLG7","BUR",2020,2020,2020-11-01,"3"
"2506","BUR278","MLG7","BUR",2020,2020,2020-11-01,"3"
"2507","KON235","MLG57","KON",2020,2020,2020-11-01,"4"
"2508","KON236","MLG57","KON",2020,2020,2020-11-01,"4"
"2509","KON237","MLG178","KON",2020,2020,2020-11-01,"4"
"2510","KON238","MLG57","KON",2020,2020,2020-11-01,"4"
"2511","KON239","MLG178","KON",2020,2020,2020-11-01,"4"
"2512","KON240","MLG151","KON",2020,2020,2020-11-01,"4"
"2513","WSL266","MLG346","WSL",2020,2020,2020-11-05,"1"
"2514","WSL267","MLG346","WSL",2020,2020,2020-11-05,"1"
"2515","WSL268","MLG346","WSL",2020,2020,2020-11-05,"1"
"2516","WSL269","MLG346","WSL",2020,2020,2020-11-05,"1"
"2517","WSL270","MLG346","WSL",2020,2020,2020-11-05,"1"
"2518","WSL271","MLG346","WSL",2020,2020,2020-11-05,"1"
"2519","WSL272","MLG346","WSL",2020,2020,2020-11-05,"1"
"2520","WSL273","MLG346","WSL",2020,2020,2020-11-05,"1"
"2521","WSL274","MLG346","WSL",2020,2020,2020-11-05,"1"
"2522","WSL275","MLG346","WSL",2020,2020,2020-11-05,"1"
"2523","WSL276","MLG346","WSL",2020,2020,2020-11-05,"1"
"2524","WSL277","MLG346","WSL",2020,2020,2020-11-05,"1"
"2525","WSL278","MLG346","WSL",2020,2020,2020-11-05,"1"
"2526","WSL279","MLG346","WSL",2020,2020,2020-11-05,"1"
"2527","KON241","MLG335","KON",2020,2020,2020-11-21,"4"
"2528","KON242","MLG178","KON",2020,2020,2020-11-21,"4"
"2529","KON243","MLG178","KON",2020,2020,2020-11-21,"4"
"2530","BUR279","MLG7","BUR",2020,2020,2020-11-22,"3"
"2531","BUR280","MLG7","BUR",2020,2020,2020-11-22,"3"
"2532","BUR281","MLG1","BUR",2020,2020,2020-12-12,"3"
"2533","KON244","MLG178","KON",2020,2020,2020-12-12,"4"
"2534","KON245","MLG178","KON",2020,2020,2020-12-12,"4"
"2535","KON246","MLG176","KON",2020,2020,2020-12-12,"4"
"2536","WSL280","MLG346","WSL",2021,2021,2021-06-01,"1"
"2537","WSL281","MLG346","WSL",2021,2021,2021-07-08,"1"
"2538","WSL282","MLG346","WSL",2021,2021,2021-07-29,"1"
"2539","WSL283","MLG88","WSL",2021,2021,2021-07-29,"mixed"
"2540","BUR282","MLG1","BUR",2021,2021,2021-08-21,"3"
"2541","BUR283","MLG1","BUR",2021,2021,2021-08-21,"3"
"2542","BUR284","MLG1","BUR",2021,2021,2021-08-21,"3"
"2543","BUR285","MLG1","BUR",2021,2021,2021-08-21,"3"
"2544","KON247","MLG180","KON",2021,2021,2021-08-21,"4"
"2545","KON248","MLG180","KON",2021,2021,2021-08-21,"4"
"2546","BUR286","MLG1","BUR",2021,2021,2021-09-11,"3"
"2547","BUR287","MLG1","BUR",2021,2021,2021-09-11,"3"
"2548","KON249","MLG57","KON",2021,2021,2021-10-02,"4"
"2549","KON250","MLG57","KON",2021,2021,2021-10-02,"4"
"2550","KON252","MLG57","KON",2021,2021,2021-10-02,"4"
"2551","KON253","MLG180","KON",2021,2021,2021-10-02,"4"
"2552","KON254","MLG180","KON",2021,2021,2021-10-02,"4"
"2553","KON255","MLG180","KON",2021,2021,2021-10-02,"4"
"2554","KON256","MLG180","KON",2021,2021,2021-10-02,"4"
"2555","BUR289","MLG1","BUR",2021,2021,2021-10-03,"3"
"2556","BUR290","MLG1","BUR",2021,2021,2021-10-03,"3"
"2557","BUR291","MLG1","BUR",2021,2021,2021-10-03,"3"
"2558","BUR292","MLG1","BUR",2021,2021,2021-10-03,"3"
"2559","BUR296","MLG1","BUR",2021,2021,2021-10-23,"3"
"2560","BUR297","MLG1","BUR",2021,2021,2021-10-23,"3"
"2561","BUR298","MLG1","BUR",2021,2021,2021-10-23,"3"
"2562","BUR299","MLG1","BUR",2021,2021,2021-10-23,"3"
"2563","BUR300","MLG7","BUR",2021,2021,2021-10-23,"3"
"2564","BUR301","MLG1","BUR",2021,2021,2021-10-23,"3"
"2565","NEUCH49","MLG274","NEU",2021,2021,2021-10-29,"4"
"2566","NEUCH50","MLG270","NEU",2021,2021,2021-11-20,"4"
"2567","KON257","MLG57","KON",2021,2021,2021-11-22,"4"
"2568","KON259","MLG57","KON",2021,2021,2021-11-22,"4"
"2569","KON260","MLG57","KON",2021,2021,2021-11-22,"4"
"2570","KON261","MLG57","KON",2021,2021,2021-11-22,"4"
"2571","KON262","MLG57","KON",2021,2021,2021-11-22,"4"
"2572","KON263","MLG57","KON",2021,2021,2021-11-22,"4"
"2573","KON264","MLG57","KON",2021,2021,2021-11-22,"4"
"2574","KON265","MLG57","KON",2021,2021,2021-11-22,"4"
"2575","BUR302","MLG1","BUR",2021,2021,2021-11-23,"3"
"2576","BUR304","MLG1","BUR",2021,2021,2021-11-23,"3"
"2577","KON267","MLG57","KON",2021,2021,2021-12-04,"4"
"2578","KON268","MLG57","KON",2021,2021,2021-12-04,"4"
"2579","KON269","MLG57","KON",2021,2021,2021-12-04,"4"
"2580","KON270","MLG57","KON",2021,2021,2021-12-04,"4"
"2581","KON271","MLG57","KON",2021,2021,2021-12-04,"4"
"2582","KON272","MLG57","KON",2021,2021,2021-12-04,"4"
"2583","KON273","MLG57","KON",2021,2021,2021-12-04,"4"
"2584","KON274","MLG57","KON",2021,2021,2021-12-04,"4"
"2585","KON275","MLG57","KON",2021,2021,2021-12-04,"4"
"2586","KON276","MLG57","KON",2021,2021,2021-12-04,"4"
"2587","BUR305","MLG1","BUR",2021,2021,2021-12-05,"3"
"2588","BUR306","MLG1","BUR",2021,2021,2021-12-05,"3"
"2589","GEN003","MLG415","GEN",2021,2021,2021-12-05,"mixed"
"2590","GEN004","MLG415","GEN",2021,2022,2022-01-16,"mixed"
"2591","BUR307","MLG7","BUR",2022,2022,2022-07-02,"3"
"2592","GEN010","MLG415","GEN",2022,2022,2022-07-02,"mixed"
"2593","KON277","MLG57","KON",2022,2022,2022-07-23,"4"
"2594","KON278","MLG175","KON",2022,2022,2022-07-28,"4"
"2595","KON279","MLG151","KON",2022,2022,2022-07-28,"4"
"2596","KON280","MLG151","KON",2022,2022,2022-07-28,"4"
"2597","KON281","MLG151","KON",2022,2022,2022-07-28,"4"
"2598","KON282","MLG151","KON",2022,2022,2022-07-28,"4"
"2599","BUR309","MLG7","BUR",2022,2022,2022-08-13,"3"
"2600","BUR310","MLG7","BUR",2022,2022,2022-08-13,"3"
"2601","BUR311","MLG7","BUR",2022,2022,2022-08-13,"3"
"2602","BUR312","MLG7","BUR",2022,2022,2022-08-13,"3"
"2603","BUR313","MLG7","BUR",2022,2022,2022-08-13,"3"
"2604","KON283","MLG172","KON",2022,2022,2022-09-03,"4"
"2605","KON284","MLG151","KON",2022,2022,2022-09-03,"4"
"2606","KON285","MLG172","KON",2022,2022,2022-09-03,"4"
"2607","KON286","MLG151","KON",2022,2022,2022-09-03,"4"
"2608","KON288","MLG151","KON",2022,2022,2022-09-03,"4"
"2609","BUR316","MLG7","BUR",2022,2022,2022-09-04,"3"
"2610","BUR318","MLG7","BUR",2022,2022,2022-10-15,"3"
"2611","GEN011","MLG415","GEN",2022,2022,2022-11-06,"mixed"
"2612","GEN012","MLG415","GEN",2022,2022,2022-11-06,"mixed"
"2613","GEN013","MLG415","GEN",2022,2022,2022-11-06,"mixed"
"2614","KON290","MLG57","KON",2023,2023,2023-08-08,"4"
"2615","KON291","MLG57","KON",2023,2023,2023-08-08,"4"
"2616","KON292","MLG57","KON",2023,2023,2023-08-08,"4"
"2617","KON293","MLG57","KON",2023,2023,2023-08-08,"4"
"2618","KON294","MLG57","KON",2023,2023,2023-08-08,"4"
"2619","KON295","MLG57","KON",2023,2023,2023-08-08,"4"
"2620","KON296","MLG57","KON",2023,2023,2023-08-08,"4"
"2621","KON297","MLG57","KON",2023,2023,2023-08-08,"4"
"2622","KON298","MLG57","KON",2023,2023,2023-08-08,"4"
"2623","KON300","MLG57","KON",2023,2023,2023-08-26,"4"
"2624","KON302","MLG57","KON",2023,2023,2023-08-28,"4"
"2625","KON303","MLG57","KON",2023,2023,2023-08-28,"4"
"2626","KON304","MLG179","KON",2023,2023,2023-08-28,"4"
"2627","KON305","MLG320","KON",2023,2023,2023-08-28,"4"
"2628","KON306","MLG57","KON",2023,2023,2023-08-28,"4"
"2629","KON307","MLG57","KON",2023,2023,2023-09-18,"4"
"2630","KON308","MLG57","KON",2023,2023,2023-09-18,"4"
"2631","KON309","MLG57","KON",2023,2023,2023-10-15,"4"
"2632","KON310","MLG57","KON",2023,2023,2023-10-15,"4"
"2633","KON311","MLG151","KON",2023,2023,2023-10-28,"4"
"2634","KON312","MLG178","KON",2023,2023,2023-10-28,"4"
"2635","KON313","MLG57","KON",2023,2023,2023-10-28,"4"
"2636","KON314","MLG178","KON",2023,2023,2023-12-12,"4"
"2637","SCHIF51","MLG21","SCS",2016,2016,NA,"4"
"2638","HAN072","MLG351","HAN",2018,2018,NA,"4"
"2639","HAN073","MLG284","HAN",2018,2018,NA,"4"
