"","Code","MLG","Site_1_abrev","truffle_year","Sampling_year","Sampling_date","clusterssign(q>0.5)"
"359","BOHBU44","MLG382","BOB",2012,2012,2012-11-24,"cluster4"
"360","BOHBU45","MLG68","BOB",2012,2012,2012-11-24,"cluster1"
"361","RIETH28","MLG263","RIE",2012,2012,2012-11-24,"cluster1"
"362","RIETH29","MLG201","RIE",2012,2012,2012-11-24,"cluster1"
"363","TROSS24","MLG366","TRO",2012,2012,2012-11-24,"cluster6"
"364","TROSS24","MLG366","TRO",2012,2012,2012-11-24,"cluster6"
"365","TROSS25","MLG13","TRO",2012,2012,2012-11-24,"cluster6"
"366","BOHHAS30","MLG400","BOH",2012,2012,2012-11-25,"cluster5"
"367","BOHHAS30","MLG400","BOH",2012,2012,2012-11-25,"cluster5"
"368","BOHHAS31","MLG397","BOH",2012,2012,2012-11-25,"cluster5"
"369","BOHHAS31","MLG397","BOH",2012,2012,2012-11-25,"cluster5"
"370","SCHLI88","MLG99","SCG",2012,2012,2012-11-26,"cluster2"
"371","SCHLIDR27","MLG123","SCD",2012,2012,2012-11-26,"cluster2"
"372","SCHLIGR31","MLG264","SCL",2012,2012,2012-11-26,"cluster2"
"373","SCHLIGR32","MLG288","SCL",2012,2012,2012-11-26,"cluster2"
"374","FREI44","MLG354","FRE",2012,2012,2012-11-27,"cluster3"
"375","FREI45","MLG354","FRE",2012,2012,2012-11-27,"cluster3"
"376","FREI46","MLG354","FRE",2012,2012,2012-12-15,"cluster3"
"377","FREI47","MLG354","FRE",2012,2012,2012-12-15,"cluster3"
"378","RIETH30","MLG313","RIE",2012,2012,2012-12-15,"mixed"
"379","RIETH31","MLG202","RIE",2012,2012,2012-12-15,"cluster1"
"380","TROSS26","MLG13","TRO",2012,2012,2012-12-15,"cluster6"
"381","TROSS27","MLG13","TRO",2012,2012,2012-12-15,"cluster6"
"382","SCHLIDR28","MLG253","SCD",2012,2012,2012-12-16,"cluster2"
"383","SCHLIDR28","MLG253","SCD",2012,2012,2012-12-16,"cluster2"
"384","SCHLIGR33","MLG305","SCL",2012,2012,2012-12-16,"cluster2"
"385","ALD37","MLG363","ALD",2012,2012,2012-12-21,"cluster5"
"386","ALD38","MLG363","ALD",2012,2012,2012-12-21,"cluster5"
"387","FREI48","MLG354","FRE",2012,2012,2012-12-23,"cluster3"
"388","ALD39","MLG363","ALD",2012,2013,2013-01-05,"cluster5"
"389","ALD40","MLG363","ALD",2012,2013,2013-01-05,"cluster5"
"390","RIETH32","MLG221","RIE",2012,2013,2013-01-05,"mixed"
"391","RIETH33","MLG221","RIE",2012,2013,2013-01-05,"mixed"
"392","TROSS28","MLG375","TRO",2012,2013,2013-01-05,"cluster6"
"393","TROSS29","MLG13","TRO",2012,2013,2013-01-05,"cluster6"
"394","BOHBU46","MLG377","BOB",2012,2013,2013-01-06,"cluster4"
"395","SCHLI91","MLG100","SCG",2012,2013,2013-01-06,"cluster2"
"396","SCHLIGR34","MLG298","SCL",2012,2013,2013-01-16,"cluster2"
"397","ALD41","MLG360","ALD",2012,2013,2013-01-25,"cluster5"
"398","ALD42","MLG363","ALD",2012,2013,2013-01-25,"cluster5"
"399","RIETH34","MLG287","RIE",2012,2013,2013-01-25,"mixed"
"400","TROSS30","MLG13","TRO",2012,2013,2013-01-25,"cluster6"
"401","FREI49","MLG354","FRE",2012,2013,2013-01-27,"cluster3"
"402","UEBERL8","MLG395","UEB",2012,2013,2013-02-01,"cluster5"
"403","ALD43","MLG363","ALD",2012,2013,2013-02-16,"cluster5"
"404","ALD44","MLG363","ALD",2012,2013,2013-02-16,"cluster5"
"405","FREIBRUM11","MLG331","FRB",2012,2013,2013-02-16,"cluster6"
"406","RIETH35","MLG350","RIE",2012,2013,2013-02-16,"cluster6"
"407","RIETH36","MLG181","RIE",2012,2013,2013-02-16,"cluster1"
"408","TROSS32","MLG13","TRO",2012,2013,2013-02-16,"cluster6"
"409","UEBERL9","MLG394","UEB",2012,2013,2013-02-16,"cluster5"
"410","ALD45","MLG359","ALD",2012,2013,2013-03-09,"cluster5"
"411","RIETH37","MLG220","RIE",2012,2013,2013-03-09,"cluster4"
"412","RIETH38","MLG333","RIE",2012,2013,2013-03-09,"cluster1"
"413","TROSS34","MLG13","TRO",2012,2013,2013-03-09,"cluster6"
"414","TROSS35","MLG13","TRO",2012,2013,2013-03-09,"cluster6"
"415","UEBERL11","MLG392","UEB",2012,2013,2013-03-30,"cluster5"
"416","UEBERL12","MLG400","UEB",2012,2013,2013-03-30,"cluster5"
"417","UEBERL12","MLG400","UEB",2012,2013,2013-03-30,"cluster5"
"418","TROSS36","MLG13","TRO",2012,2013,2013-03-31,"cluster6"
"419","TROSS37","MLG13","TRO",2012,2013,2013-03-31,"cluster6"
"420","UEBERL13","MLG393","UEB",2012,2013,2013-04-21,"cluster5"
"421","BOHBU49","MLG81","BOB",2013,2013,2013-05-19,"cluster1"
"422","BOHBU49","MLG81","BOB",2013,2013,2013-05-19,"cluster1"
"423","UEBERL14","MLG442","UEB",2013,2013,2013-05-19,"cluster5"
"424","BUR1","MLG143","BUR",2013,2013,2013-07-13,"cluster3"
"425","BUR2","MLG142","BUR",2013,2013,2013-07-13,"cluster3"
"426","FREI51","MLG354","FRE",2013,2013,2013-07-14,"cluster3"
"427","SCHLIGR35","MLG319","SCL",2013,2013,2013-07-14,"cluster2"
"428","SCHLIGR38","MLG206","SCL",2013,2013,2013-07-14,"cluster2"
"429","SCHLIGR39","MLG295","SCL",2013,2013,2013-07-14,"cluster2"
"430","SCHLIGR40","MLG294","SCL",2013,2013,2013-07-14,"cluster2"
"431","FREI52","MLG354","FRE",2013,2013,2013-08-04,"cluster3"
"432","FREI53","MLG354","FRE",2013,2013,2013-08-22,"cluster3"
"433","BUR3","MLG46","BUR",2013,2013,2013-08-24,"cluster1"
"434","SCHIF1","MLG21","SCS",2013,2013,2013-08-24,"cluster6"
"435","SCHIF1","MLG21","SCS",2013,2013,2013-08-24,"cluster6"
"436","SCHIF2","MLG21","SCS",2013,2013,2013-08-24,"cluster6"
"437","SCHIF2","MLG21","SCS",2013,2013,2013-08-24,"cluster6"
"438","SCHIF3","MLG329","SCS",2013,2013,2013-08-24,"cluster6"
"439","BOHBU51","MLG102","BOB",2013,2013,2013-08-29,"cluster4"
"440","BOHBU52","MLG67","BOB",2013,2013,2013-08-29,"cluster1"
"441","BOHBU53","MLG76","BOB",2013,2013,2013-08-29,"cluster1"
"442","BOHBU54","MLG301","BOB",2013,2013,2013-08-29,"cluster5"
"443","BOHBU55","MLG77","BOB",2013,2013,2013-08-29,"cluster1"
"444","UEBERL15","MLG395","UEB",2013,2013,2013-08-30,"cluster5"
"445","UEBERL16","MLG401","UEB",2013,2013,2013-08-30,"cluster5"
"446","UEBERL17","MLG397","UEB",2013,2013,2013-08-30,"cluster5"
"447","UEBERL17","MLG397","UEB",2013,2013,2013-08-30,"cluster5"
"448","SCHLIDR30","MLG125","SCD",2013,2013,2013-08-31,"cluster2"
"449","SCHLIGR44","MLG203","SCL",2013,2013,2013-08-31,"cluster6"
"450","BOHHAS34","MLG257","BOH",2013,2013,2013-09-01,"cluster1"
"451","BUR10","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"452","BUR11","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"453","BUR12","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"454","BUR13","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"455","BUR14","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"456","BUR15","MLG324","BUR",2013,2013,2013-09-13,"cluster3"
"457","BUR4","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"458","BUR5","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"459","BUR6","MLG325","BUR",2013,2013,2013-09-13,"cluster3"
"460","BUR7","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"461","BUR8","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"462","BUR9","MLG326","BUR",2013,2013,2013-09-13,"cluster3"
"463","NEUCH2","MLG274","NEU",2013,2013,2013-09-14,"cluster6"
"464","UST1","MLG40","UST",2013,2013,2013-09-14,"cluster1"
"465","UST2","MLG160","UST",2013,2013,2013-09-14,"cluster5"
"466","UST3","MLG40","UST",2013,2013,2013-09-14,"cluster1"
"467","UST4","MLG40","UST",2013,2013,2013-09-14,"cluster1"
"468","UST5","MLG407","UST",2013,2013,2013-09-14,"cluster5"
"469","UST6","MLG40","UST",2013,2013,2013-09-14,"cluster1"
"470","UST7","MLG40","UST",2013,2013,2013-09-14,"cluster1"
"471","KON1","MLG154","KON",2013,2013,2013-09-15,"cluster6"
"472","UEBERL18","MLG397","UEB",2013,2013,2013-09-15,"cluster5"
"473","UEBERL18","MLG397","UEB",2013,2013,2013-09-15,"cluster5"
"474","BOHBU56","MLG67","BOB",2013,2013,2013-09-16,"cluster1"
"475","BOHBU57","MLG108","BOB",2013,2013,2013-09-16,"cluster4"
"476","BOHHAS36","MLG113","BOH",2013,2013,2013-09-16,"cluster1"
"477","BOHHAS37","MLG247","BOH",2013,2013,2013-09-16,"cluster1"
"478","SCHLIDR33","MLG249","SCD",2013,2013,2013-09-16,"cluster2"
"479","FREI54","MLG91","FRE",2013,2013,2013-09-23,"cluster4"
"480","FREI54","MLG91","FRE",2013,2013,2013-09-23,"cluster4"
"481","FREI55","MLG91","FRE",2013,2013,2013-09-23,"cluster4"
"482","FREI55","MLG91","FRE",2013,2013,2013-09-23,"cluster4"
"483","BUR16","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"484","BUR17","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"485","BUR19","MLG327","BUR",2013,2013,2013-10-04,"cluster3"
"486","BUR21","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"487","BUR22","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"488","BUR23","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"489","BUR24","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"490","BUR25","MLG325","BUR",2013,2013,2013-10-04,"cluster3"
"491","BUR28","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"492","BUR29","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"493","BUR30","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"494","BUR31","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"495","BUR32","MLG120","BUR",2013,2013,2013-10-04,"cluster1"
"496","BUR33","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"497","BUR37","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"498","BUR38","MLG326","BUR",2013,2013,2013-10-04,"cluster3"
"499","ALD47","MLG363","ALD",2013,2013,2013-10-05,"cluster5"
"500","ALD48","MLG363","ALD",2013,2013,2013-10-05,"cluster5"
"501","FREI56","MLG354","FRE",2013,2013,2013-10-05,"cluster3"
"502","RIETH39","MLG370","RIE",2013,2013,2013-10-05,"cluster6"
"503","RIETH40","MLG336","RIE",2013,2013,2013-10-05,"cluster6"
"504","BOHHAS39","MLG162","BOH",2013,2013,2013-10-06,"cluster6"
"505","FRIC1","MLG227","FRI",2013,2013,2013-10-06,"cluster2"
"506","FRIC10","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"507","FRIC11","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"508","FRIC12","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"509","FRIC13","MLG386","FRI",2013,2013,2013-10-07,"cluster6"
"510","FRIC14","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"511","FRIC15","MLG386","FRI",2013,2013,2013-10-07,"cluster6"
"512","FRIC16","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"513","FRIC17","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"514","FRIC18","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"515","FRIC19","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"516","FRIC2","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"517","FRIC20","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"518","FRIC3","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"519","FRIC4","MLG227","FRI",2013,2013,2013-10-07,"cluster2"
"520","FRIC5","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"521","FRIC6","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"522","FRIC7","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"523","FRIC9","MLG384","FRI",2013,2013,2013-10-07,"mixed"
"524","SCHLIDR34","MLG153","SCD",2013,2013,2013-10-08,"cluster6"
"525","SCHLIDR35","MLG24","SCD",2013,2013,2013-10-08,"mixed"
"526","BOHBU135","MLG239","BOB",2013,2013,2013-10-23,"cluster4"
"527","BOHBU136","MLG77","BOB",2013,2013,2013-10-23,"cluster1"
"528","BOHBU137","MLG197","BOB",2013,2013,2013-10-23,"cluster1"
"529","BOHBU138","MLG197","BOB",2013,2013,2013-10-23,"cluster1"
"530","BOHBU139","MLG232","BOB",2013,2013,2013-10-23,"cluster4"
"531","BOHBU140","MLG191","BOB",2013,2013,2013-10-23,"cluster1"
"532","BOHBU141","MLG92","BOB",2013,2013,2013-10-23,"cluster4"
"533","BOHBU142","MLG76","BOB",2013,2013,2013-10-23,"cluster1"
"534","BOHBU143","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"535","BOHBU143","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"536","BOHBU144","MLG381","BOB",2013,2013,2013-10-23,"cluster4"
"537","BOHBU145","MLG79","BOB",2013,2013,2013-10-23,"cluster1"
"538","BOHBU146","MLG82","BOB",2013,2013,2013-10-23,"cluster1"
"539","BOHBU147","MLG67","BOB",2013,2013,2013-10-23,"cluster1"
"540","BOHBU148","MLG410","BOB",2013,2013,2013-10-23,"cluster4"
"541","BOHBU149","MLG68","BOB",2013,2013,2013-10-23,"cluster1"
"542","BOHBU150","MLG235","BOB",2013,2013,2013-10-23,"cluster4"
"543","BOHBU151","MLG60","BOB",2013,2013,2013-10-23,"cluster1"
"544","BOHBU152","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"545","BOHBU152","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"546","BOHBU153","MLG76","BOB",2013,2013,2013-10-23,"cluster1"
"547","BOHBU154","MLG77","BOB",2013,2013,2013-10-23,"cluster1"
"548","BOHBU155","MLG77","BOB",2013,2013,2013-10-23,"cluster1"
"549","BOHBU156","MLG420","BOB",2013,2013,2013-10-23,"cluster4"
"550","BOHBU157","MLG79","BOB",2013,2013,2013-10-23,"cluster1"
"551","BOHBU158","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"552","BOHBU158","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"553","BOHBU159","MLG82","BOB",2013,2013,2013-10-23,"cluster1"
"554","BOHBU160","MLG198","BOB",2013,2013,2013-10-23,"cluster1"
"555","BOHBU161","MLG77","BOB",2013,2013,2013-10-23,"cluster1"
"556","BOHBU162","MLG196","BOB",2013,2013,2013-10-23,"cluster1"
"557","BOHBU163","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"558","BOHBU163","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"559","BOHBU164","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"560","BOHBU164","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"561","BOHBU165","MLG82","BOB",2013,2013,2013-10-23,"cluster1"
"562","BOHBU166","MLG419","BOB",2013,2013,2013-10-23,"cluster4"
"563","BOHBU167","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"564","BOHBU167","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"565","BOHBU168","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"566","BOHBU168","MLG81","BOB",2013,2013,2013-10-23,"cluster1"
"567","BOHBU169","MLG77","BOB",2013,2013,2013-10-23,"cluster1"
"568","BOHBU170","MLG82","BOB",2013,2013,2013-10-23,"cluster1"
"569","BOHBU171","MLG82","BOB",2013,2013,2013-10-23,"cluster1"
"570","UEBERL144","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"571","UEBERL144","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"572","UEBERL145","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"573","UEBERL145","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"574","UEBERL146","MLG304","UEB",2013,2013,2013-10-23,"cluster5"
"575","UEBERL147","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"576","UEBERL147","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"577","UEBERL148","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"578","UEBERL148","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"579","UEBERL149","MLG372","UEB",2013,2013,2013-10-23,"cluster5"
"580","UEBERL150","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"581","UEBERL150","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"582","UEBERL151","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"583","UEBERL151","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"584","UEBERL152","MLG439","UEB",2013,2013,2013-10-23,"cluster5"
"585","UEBERL152","MLG439","UEB",2013,2013,2013-10-23,"cluster5"
"586","UEBERL153","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"587","UEBERL153","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"588","UEBERL154","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"589","UEBERL155","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"590","UEBERL156","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"591","UEBERL156","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"592","UEBERL157","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"593","UEBERL157","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"594","UEBERL158","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"595","UEBERL159","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"596","UEBERL160","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"597","UEBERL160","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"598","UEBERL161","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"599","UEBERL161","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"600","UEBERL162","MLG439","UEB",2013,2013,2013-10-23,"cluster5"
"601","UEBERL162","MLG439","UEB",2013,2013,2013-10-23,"cluster5"
"602","UEBERL163","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"603","UEBERL164","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"604","UEBERL164","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"605","UEBERL165","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"606","UEBERL165","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"607","UEBERL166","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"608","UEBERL167","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"609","UEBERL167","MLG397","UEB",2013,2013,2013-10-23,"cluster5"
"610","UEBERL168","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"611","UEBERL169","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"612","UEBERL169","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"613","UEBERL170","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"614","UEBERL170","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"615","UEBERL171","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"616","UEBERL171","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"617","UEBERL172","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"618","UEBERL173","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"619","UEBERL173","MLG445","UEB",2013,2013,2013-10-23,"cluster5"
"620","UEBERL174","MLG395","UEB",2013,2013,2013-10-23,"cluster5"
"621","UEBERL175","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"622","UEBERL175","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"623","UEBERL176","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"624","UEBERL176","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"625","UEBERL177","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"626","UEBERL177","MLG400","UEB",2013,2013,2013-10-23,"cluster5"
"627","UEBERL178","MLG397","UEB",2013,2013,2013-10-24,"cluster5"
"628","UEBERL178","MLG397","UEB",2013,2013,2013-10-24,"cluster5"
"629","UEBERL179","MLG441","UEB",2013,2013,2013-10-24,"cluster5"
"630","UEBERL180","MLG400","UEB",2013,2013,2013-10-24,"cluster5"
"631","UEBERL180","MLG400","UEB",2013,2013,2013-10-24,"cluster5"
"632","UEBERL181","MLG400","UEB",2013,2013,2013-10-24,"cluster5"
"633","UEBERL181","MLG400","UEB",2013,2013,2013-10-24,"cluster5"
"634","FREI57","MLG354","FRE",2013,2013,2013-10-25,"cluster3"
"635","FREIBRUM12","MLG321","FRB",2013,2013,2013-10-25,"cluster3"
"636","ALD49","MLG360","ALD",2013,2013,2013-10-26,"cluster5"
"637","ALD50","MLG360","ALD",2013,2013,2013-10-26,"cluster5"
"638","BUR39","MLG213","BUR",2013,2013,2013-10-26,"mixed"
"639","BUR40","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"640","BUR41","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"641","BUR42","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"642","BUR43","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"643","BUR44","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"644","BUR45","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"645","BUR46","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"646","BUR47","MLG324","BUR",2013,2013,2013-10-26,"cluster3"
"647","BUR49","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"648","BUR50","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"649","BUR51","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"650","BUR52","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"651","BUR53","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"652","BUR54","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"653","BUR56","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"654","BUR57","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"655","BUR58","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"656","BUR59","MLG326","BUR",2013,2013,2013-10-26,"cluster3"
"657","RIETH41","MLG177","RIE",2013,2013,2013-10-26,"cluster1"
"658","RIETH42","MLG221","RIE",2013,2013,2013-10-26,"mixed"
"659","SCHIF4","MLG21","SCS",2013,2013,2013-10-26,"cluster6"
"660","SCHIF4","MLG21","SCS",2013,2013,2013-10-26,"cluster6"
"661","SCHIF5","MLG21","SCS",2013,2013,2013-10-26,"cluster6"
"662","SCHIF5","MLG21","SCS",2013,2013,2013-10-26,"cluster6"
"663","SCHIF7","MLG19","SCS",2013,2013,2013-10-26,"cluster6"
"664","UST10","MLG403","UST",2013,2013,2013-10-26,"cluster6"
"665","UST11","MLG155","UST",2013,2013,2013-10-26,"cluster6"
"666","UST12","MLG40","UST",2013,2013,2013-10-26,"cluster1"
"667","UST15","MLG407","UST",2013,2013,2013-10-26,"cluster5"
"668","UST16","MLG407","UST",2013,2013,2013-10-26,"cluster5"
"669","UST17","MLG408","UST",2013,2013,2013-10-26,"cluster5"
"670","UST18","MLG405","UST",2013,2013,2013-10-26,"mixed"
"671","UST9","MLG437","UST",2013,2013,2013-10-26,"cluster5"
"672","FRIC22","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"673","FRIC23","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"674","FRIC24","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"675","FRIC25","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"676","FRIC26","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"677","FRIC27","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"678","FRIC29","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"679","FRIC30","MLG385","FRI",2013,2013,2013-10-27,"mixed"
"680","FRIC31","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"681","FRIC32","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"682","FRIC33","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"683","FRIC34","MLG384","FRI",2013,2013,2013-10-27,"mixed"
"684","FRIC35","MLG227","FRI",2013,2013,2013-10-27,"cluster2"
"685","FRIC36","MLG227","FRI",2013,2013,2013-10-27,"cluster2"
"686","SCHLIGR46","MLG291","SCL",2013,2013,2013-10-27,"cluster2"
"687","ALD51","MLG360","ALD",2013,2013,2013-11-16,"cluster5"
"688","ALD52","MLG358","ALD",2013,2013,2013-11-16,"mixed"
"689","KON3","MLG151","KON",2013,2013,2013-11-16,"cluster6"
"690","KON4","MLG150","KON",2013,2013,2013-11-16,"cluster6"
"691","NEUCH4","MLG272","NEU",2013,2013,2013-11-16,"cluster6"
"692","NEUCH5","MLG274","NEU",2013,2013,2013-11-16,"cluster6"
"693","RIETH43","MLG202","RIE",2013,2013,2013-11-16,"cluster1"
"694","RIETH44","MLG211","RIE",2013,2013,2013-11-16,"mixed"
"695","SCHIF8","MLG20","SCS",2013,2013,2013-11-16,"cluster6"
"696","UST21","MLG17","UST",2013,2013,2013-11-16,"mixed"
"697","UST22","MLG409","UST",2013,2013,2013-11-16,"cluster5"
"698","UST23","MLG408","UST",2013,2013,2013-11-16,"cluster5"
"699","UST24","MLG404","UST",2013,2013,2013-11-16,"cluster6"
"700","UST25","MLG433","UST",2013,2013,2013-11-16,"cluster4"
"701","UST26","MLG437","UST",2013,2013,2013-11-16,"cluster5"
"702","UST27","MLG402","UST",2013,2013,2013-11-16,"cluster6"
"703","UST29","MLG39","UST",2013,2013,2013-11-16,"cluster1"
"704","UST30","MLG406","UST",2013,2013,2013-11-16,"cluster5"
"705","BUR60","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"706","BUR61","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"707","BUR62","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"708","BUR63","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"709","BUR64","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"710","BUR67","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"711","BUR68","MLG326","BUR",2013,2013,2013-11-17,"cluster3"
"712","FREI59","MLG355","FRE",2013,2013,2013-11-17,"cluster3"
"713","FRIC37","MLG157","FRI",2013,2013,2013-11-17,"cluster6"
"714","FRIC38","MLG384","FRI",2013,2013,2013-11-17,"mixed"
"715","FRIC39","MLG23","FRI",2013,2013,2013-11-17,"cluster6"
"716","FRIC40","MLG384","FRI",2013,2013,2013-11-17,"mixed"
"717","FRIC41","MLG384","FRI",2013,2013,2013-11-17,"mixed"
"718","FRIC42","MLG121","FRI",2013,2013,2013-11-17,"cluster6"
"719","FRIC43","MLG384","FRI",2013,2013,2013-11-17,"mixed"
